Element,Notes,Country,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Re,,Kazakhstan,0.07017543859649122,0.0679886685552408,0.06666666666666667,0.0764525993883792,0.08227848101265822,0.06788511749347259,0.11655011655011654,0.16913319238900634,0.17130620985010706,0.15625,0.10357815442561205,0.0702576112412178,0.07211538461538461,0.06423982869379015,0.05893909626719057,0.0536480686695279,0.006382978723404255,0.020242914979757085
Re,,South Korea,,,,,,,,,,,,,,,,,,
Re,,Peru,0.06725146198830409,0.1359773371104816,0.13333333333333333,0.1529051987767584,0.15822784810126583,0.13054830287206268,0.11655011655011654,0.10570824524312897,0.10706638115631692,,,,,,,,,
Re,,Poland,,,,,,,,,0.021413276231263382,0.0540625,0.064030131826742,0.05672131147540983,0.11192307692307692,0.1284796573875803,0.15864440078585462,0.16158798283261802,0.16170212765957448,0.18016194331983806
Re,,Russia,0.02631578947368421,0.031161473087818695,0.030555555555555555,0.03669724770642202,0.04430379746835443,0.03655352480417755,0.03263403263403263,0.02959830866807611,0.029978586723768737,0.033482142857142856,0.02824858757062147,,,,,,,
Re,,United States,0.20175438596491227,0.17563739376770537,0.2,0.1529051987767584,0.10759493670886076,0.16449086161879894,0.15151515151515152,0.16701902748414377,0.1734475374732334,0.15825892857142856,0.14896421845574387,0.1306791569086651,0.1466346153846154,0.18436830835117773,0.15540275049115915,0.15257510729613735,0.18106382978723404,0.15991902834008098
Re,,Uzbekistan,,,,,,,,,,0.044642857142857144,0.0903954802259887,0.11241217798594848,0.028846153846153848,0.02569593147751606,0.023575638506876228,0.019313304721030045,0.019148936170212766,0.020242914979757085
Re,,Other,0.0935672514619883,0.08498583569405099,0.08333333333333333,0.018042813455657492,0.03164556962025317,0.02610966057441253,0.023310023310023312,0.021141649048625793,0.021413276231263382,0.033482142857142856,0.03766478342749529,0.0351288056206089,0.036057692307692304,0.032119914346895075,0.023575638506876228,0.02145922746781116,0.0425531914893617,0.03643724696356275
Pt,,Australia,0.0009375,0.0005487804878048781,0.00106875,0.0010116279069767441,0.0011235955056179776,0.001153846153846154,0.0010309278350515464,0.0005260663507109005,0.0009587155963302753,0.0006794258373205742,0.000621761658031088,0.0012432432432432433,0.0006735751295336787,0.0004702970297029703,0.0004972375690607735,0.0004712041884816754,0.0006164383561643835,0.0004761904761904762
Pt,,Botswana,,,,0.0011627906976744186,0.0016853932584269663,0.002564102564102564,0.002577319587628866,0.0014218009478672985,0.0013761467889908258,0.0033492822966507177,0.003704663212435233,0.0033621621621621623,0.002901554404145078,0.0018465346534653464,0.002403314917127072,0.0011413612565445027,0.000636986301369863,0.0004761904761904762
Pt,,Canada  ,0.03525,0.03453048780487805,0.0393875,0.044959302325581395,0.05169662921348315,0.03584615384615385,0.005154639175257732,0.028791469194312795,0.03903669724770642,0.03827751196172249,0.04404145077720207,0.021621621621621623,0.018134715025906734,0.039603960396039604,0.04143646408839779,0.03664921465968586,0.05821917808219178,0.04021164021164021
Pt,,Colombia,0.00256875,0.0027317073170731706,0.00211875,0.00391860465116279,0.0037134831460674156,0.0042461538461538465,0.006231958762886598,0.005127962085308057,0.006596330275229358,0.007301435406698565,0.007098445595854922,0.005021621621621622,0.0051658031088082906,0.006094059405940594,0.008066298342541436,0.009612565445026177,0.010958904109589041,0.0068783068783068784
Pt,,Ethiopia,,,,,,,,,1.8348623853211008e-05,2.3923444976076556e-05,5.1813471502590674e-05,5.4054054054054054e-05,4.145077720207254e-05,,,,,
Pt,,Finland,0.003125,0.003048780487804878,0.00275625,0.0029651162790697676,0.002853932584269663,0.002364102564102564,0.003634020618556701,0.0037914691943127963,0.003669724770642202,0.002205741626794258,0.0011088082901554404,0.0014324324324324325,0.0037202072538860104,0.004138613861386139,0.0023701657458563537,0.004952879581151833,0.00726027397260274,0.00544973544973545
Pt,,Japan,0.00333125,0.00449390243902439,0.0048875,0.004598837209302325,0.004280898876404494,0.003948717948717949,0.003865979381443299,0.0036018957345971565,0.0034862385321100917,0.004784688995215311,0.007471502590673575,0.00765945945945946,0.0068963730569948185,0.008737623762376238,0.009585635359116022,0.010277486910994765,0.011808219178082191,0.008994708994708995
Pt,,Poland,0.000125,0.00012804878048780488,0.00013125,0.00011627906976744187,0.00011235955056179776,0.00010256410256410256,0.00010309278350515464,9.47867298578199e-05,9.174311926605505e-05,0.00011961722488038278,0.00012953367875647668,0.00013513513513513514,0.00012953367875647668,9.900990099009902e-05,0.00022099447513812155,0.0002617801047120419,0.000273972602739726,0.00021164021164021165
Pt,,Russia,0.1875,0.1951219512195122,0.2125,0.1569767441860465,0.15168539325842698,0.14358974358974358,0.14432989690721648,0.13744075829383887,0.13302752293577982,0.1291866028708134,0.12953367875647667,0.14,0.13316062176165802,0.13514851485148516,0.1464088397790055,0.13350785340314136,0.15753424657534246,0.1164021164021164
Pt,(Becomes Serbia alone in 2007),Serbia and Montenegro,6.25e-05,3.048780487804878e-05,3.125e-05,2.9069767441860467e-05,2.808988764044944e-05,5.128205128205128e-06,,1.4218009478672985e-05,9.174311926605504e-06,9.569377990430622e-06,,6.486486486486486e-05,,2.9702970297029702e-05,1.6574585635359117e-05,1.5706806282722515e-05,2.0547945205479453e-05,1.5873015873015872e-05
Pt,,South Africa  ,0.72801875,0.7396585365853658,0.71536875,0.7575988372093023,0.7466123595505618,0.7607589743589743,0.7898917525773196,0.7758815165876777,0.7712155963302753,0.7700478468899522,0.7572020725388601,0.7611837837837838,0.7657512953367875,0.7327128712871287,0.7104419889502762,0.7174031413612565,0.6437739726027397,0.7361111111111112
Pt,,United States,0.02025,0.017804878048780486,0.0194375,0.020988372093023257,0.024662921348314607,0.021384615384615384,0.02082474226804124,0.0185781990521327,0.019678899082568806,0.0184688995215311,0.01854922279792746,0.0207027027027027,0.017875647668393783,0.018316831683168316,0.02027624309392265,0.019476439790575915,0.02506849315068493,0.019417989417989417
Pt,,Zimbabwe  ,0.0170625,0.002920731707317073,0.00315625,0.0030174418604651163,0.012955056179775281,0.021897435897435896,0.022876288659793815,0.02290995260663507,0.022926605504587156,0.02538755980861244,0.029233160621761657,0.03702162162162162,0.04559585492227979,0.05359405940594059,0.058011049723756904,0.06492146596858639,0.08561643835616438,0.06666666666666667
Au,,Afghanistan,,,,,,,,,,,,,,,,1.0273972602739726e-05,1.6556291390728477e-05,1.2903225806451613e-05
Au,,Algeria,,,,0.0001171875,0.0001458498023715415,0.0001437007874015748,0.0002466942148760331,0.00028218623481781376,0.00015907172995780592,0.00010042553191489362,0.0002852173913043478,0.00040562248995983937,0.0002780769230769231,0.00016753731343283583,9.6e-05,4.794520547945205e-05,6.622516556291391e-05,6.451612903225807e-05
Au,,Argentina,0.00816,0.0149863813229572,0.010098832684824902,0.011965625,0.012848221343873518,0.01171220472440945,0.011762809917355371,0.011297165991902834,0.01862067510548523,0.01788127659574468,0.018280869565217392,0.01871004016064257,0.024283846153846152,0.022067164179104478,0.01987309090909091,0.017345890410958905,0.019768211920529802,0.02064516129032258
Au,,Armenia,0.00014,0.0001556420233463035,0.00023346303501945524,0.0007421875,0.0012648221343873518,0.0007086614173228347,0.0008677685950413223,0.0005263157894736842,0.0005485232067510548,0.0005531914893617022,0.0005908695652173913,0.0005646586345381526,0.0008069230769230769,0.0010208955223880596,0.0010530909090909091,0.0011893835616438356,0.001556291390728477,0.0017741935483870969
Au,,Australia,0.124028,0.11714785992217899,0.11533463035019455,0.1094140625,0.10517786561264822,0.1110236220472441,0.10702479338842975,0.10607287449392712,0.10421940928270042,0.1051063829787234,0.09347826086956522,0.08995983935742972,0.10038461538461538,0.09701492537313433,0.09163636363636364,0.09178082191780822,0.09071622516556291,0.08961290322580645
Au,,Azerbaijan,,,,,,,,,,,,0.00014176706827309237,0.0008046153846153846,0.0006623134328358209,0.0005683636363636364,0.0005544520547945206,0.0006201986754966887,0.0007190322580645161
Au,,Belize,2.4e-06,2.3346303501945527e-06,2.7237354085603114e-06,3.90625e-07,,,,,2.109704641350211e-06,2.1276595744680853e-06,2.1739130434782607e-06,2.0080321285140564e-06,,,,,,
Au,,Benin,0.0002,5.8365758754863816e-06,,6.25e-06,7.905138339920948e-06,7.874015748031496e-06,8.264462809917356e-06,8.097165991902834e-06,1.0126582278481012e-05,8.085106382978723e-06,8.695652173913043e-06,,,,,,,
Au,,Bolivia,0.0057776,0.004586770428015564,0.0046696498054474705,0.004841796875,0.00444901185770751,0.0036858267716535433,0.002872314049586777,0.003591497975708502,0.004062447257383966,0.003752340425531915,0.003654782608695652,0.0028983935742971888,0.002459230769230769,0.002430223880597015,0.0025625454545454545,0.006207876712328767,0.008212913907284769,0.003925806451612903
Au,,Botswana,4e-07,7.782101167315175e-07,1.556420233463035e-06,7.8125e-07,3.1620553359683794e-06,3.543307086614173e-06,6.694214876033058e-05,0.0011214574898785424,0.001181434599156118,0.0011914893617021277,0.0014347826086956522,0.0006530120481927711,0.0006823076923076923,0.0005828358208955224,0.00039854545454545454,0.0004126712328767123,0.00031721854304635764,0.00024387096774193548
Au,,Brazil,0.0198268,0.020480155642023348,0.01960817120622568,0.0167515625,0.01646719367588933,0.015911811023622047,0.019667768595041324,0.01550323886639676,0.01817805907172996,0.02111191489361702,0.02376782608695652,0.0242289156626506,0.02386423076923077,0.02433171641791045,0.02428109090909091,0.027251027397260274,0.026833774834437087,0.026064516129032256
Au,,Bulgaria,0.0005012,0.00040233463035019453,0.0003377431906614786,0.0006015625,0.00043873517786561264,0.0008433070866141733,0.0010045454545454546,0.0015659919028340082,0.0016109704641350212,0.0016868085106382978,0.001808695652173913,0.0018,0.0017269230769230768,0.0019776119402985077,0.002567272727272727,0.002530821917808219,0.0026158940397350994,0.0023548387096774194
Au,,Burkina Faso,0.0004364,0.00033813229571984433,0.00024319066147859923,8.9453125e-05,8.260869565217392e-05,0.0003031496062992126,0.00046487603305785124,0.0005655870445344129,0.0006628691983122363,0.0009574468085106382,0.0026230434782608695,0.004651004016064257,0.008822692307692307,0.011855970149253731,0.010523272727272727,0.011203424657534246,0.011945364238410597,0.011680645161290323
Au,(Becomes Myanmar in 2012),Burma,0.0001336,0.00010389105058365758,9.72762645914397e-05,7.8125e-05,3.6363636363636364e-05,3.5433070866141735e-05,3.71900826446281e-05,3.6437246963562756e-05,4.219409282700422e-05,4.2553191489361704e-05,4.347826086956522e-05,,,,0.0002861818181818182,0.0003058219178082192,0.00043543046357615896,0.0005458064516129032
Au,,Burundi,,,,0.000162109375,0.00019090909090909092,0.001124015748031496,0.00030991735537190085,0.0003036437246963563,0.00031645569620253165,0.00031914893617021275,0.0002173913043478261,0.00020080321285140563,0.00011538461538461538,0.00014925373134328358,0.0001818181818181818,0.000136986301369863,0.00016556291390728477,0.00016129032258064516
Au,,Cameroon,0.0004,0.0003891050583657588,0.0003891050583657588,0.000234375,0.0002766798418972332,0.00027559055118110237,0.0006198347107438017,0.0006072874493927126,0.0006329113924050633,0.0006382978723404255,0.0006521739130434783,0.0007228915662650603,0.0006153846153846154,0.0005970149253731343,0.0005454545454545455,0.000547945205479452,0.0004966887417218543,0.0004838709677419355
Au,,Canada,0.0662396,0.061329571984435796,0.060780933852140076,0.062060546875,0.06004110671936759,0.05545708661417323,0.05350330578512397,0.04840040485829959,0.043676371308016874,0.04349404255319149,0.04126478260869565,0.03905020080321285,0.03949730769230769,0.03829253731343284,0.039090181818181816,0.042484246575342464,0.050156291390728476,0.04927322580645161
Au,,Central African Republic,2e-05,1.595330739299611e-05,5.8365758754863816e-06,1.328125e-05,6.324110671936759e-06,2.755905511811024e-06,2.8925619834710743e-06,6.0728744939271254e-06,4.219409282700422e-06,4.255319148936171e-06,1.8695652173913042e-05,2.4497991967871484e-05,2.3076923076923076e-05,1.9776119402985073e-05,2e-05,2.0547945205479453e-05,1.9867549668874173e-05,1.935483870967742e-05
Au,,Chad,,,,,5.928853754940711e-05,5.905511811023622e-05,6.198347107438017e-05,6.072874493927126e-05,6.329113924050633e-05,6.382978723404255e-05,,,0.0,,,,,
Au,,Chile,0.017992,0.01870389105058366,0.021067315175097277,0.016669140625,0.015291699604743083,0.015336220472440945,0.01652314049586777,0.016375303643724696,0.017763713080168775,0.017671063829787233,0.01702695652173913,0.016399196787148594,0.01519,0.016842164179104478,0.018158545454545455,0.017571575342465753,0.01524205298013245,0.01371
Au,,China,0.0712,0.06731517509727626,0.07003891050583658,0.072265625,0.07588932806324111,0.08070866141732283,0.08884297520661157,0.09109311740890688,0.10337552742616034,0.11702127659574468,0.12391304347826088,0.1285140562248996,0.1326923076923077,0.13507462686567165,0.14727272727272728,0.14726027397260275,0.1490066225165563,0.14516129032258066
Au,,Colombia,0.007524,0.017061089494163423,0.014403891050583657,0.008520703125,0.008230434782608695,0.01831299212598425,0.015594214876033057,0.014487044534412956,0.006617299578059072,0.006588085106382978,0.014922173913043478,0.01921164658634538,0.02061730769230769,0.020861194029850746,0.024064727272727272,0.019090753424657533,0.018879139072847682,0.01909741935483871
Au,,Congo,6.44e-05,8.443579766536966e-05,2.4124513618677044e-05,0.00238671875,0.003007905138339921,0.003533464566929134,0.00440495867768595,0.0029635627530364373,0.004388185654008439,0.0022127659574468087,0.0014782608695652175,0.004457831325301205,0.004673076923076923,0.004533582089552238,0.005145454545454545,0.005873287671232877,0.01031456953642384,0.011983870967741936
Au,,Costa Rica,0.0002968,6.42023346303502e-05,1.945525291828794e-05,3.90625e-05,3.9525691699604744e-05,4.330708661417323e-05,6.198347107438017e-05,0.0001716599190283401,0.000510548523206751,0.0008787234042553192,8.608695652173914e-05,6.0240963855421684e-05,0.00011538461538461538,0.00018656716417910448,0.00014545454545454546,0.000136986301369863,0.00013245033112582781,0.00012903225806451613
Au,,Cote d'Ivoire,0.00136,0.0010571984435797665,0.001227237354085603,0.001434375,0.0014110671936758894,0.0005169291338582677,0.0005037190082644628,0.0005404858299595141,0.0005586497890295359,0.000528936170212766,0.0018282608695652173,0.0027899598393574298,0.0020423076923076922,0.004107835820895522,0.003979272727272727,0.004434589041095891,0.005734437086092716,0.008387096774193548
Au,,Cuba,0.0004,0.0003891050583657588,0.0003891050583657588,0.000390625,0.0003952569169960474,0.0001968503937007874,,,,,,,,,,,,
Au,,Denmark,,,,,,,0.00041322314049586776,0.0009408906882591093,0.00047637130801687764,0.0007919148936170213,0.0007239130434782609,0.0004485943775100402,,3.843283582089552e-05,0.00011163636363636364,3.424657534246575e-05,,
Au,,Dominican Republic,0.0005696,0.00025330739299610894,,,,,,,,,2.0434782608695654e-05,0.00017068273092369477,0.000205,0.00018470149253731343,0.0014930909090909092,0.008932534246575342,0.011616225165562913,0.009940645161290323
Au,,Ecuador,0.0014,0.0007883268482490272,0.0011171206225680933,0.001173828125,0.0010869565217391304,0.001897244094488189,0.00211900826446281,0.0021611336032388664,0.002180590717299578,0.0013557446808510638,0.0017969565217391304,0.0021654618473895583,0.0017665384615384615,0.0018369402985074627,0.0018687272727272728,0.002971232876712329,0.002424834437086093,0.002294193548387097
Au,,Egypt,,,,,,,,,,,,3.815261044176707e-05,0.0008026923076923076,0.002352238805970149,0.0029727272727272727,0.0038017123287671234,0.003885430463576159,0.004419354838709678
Au,,El Salvador,3.92e-05,2.762645914396887e-05,,,,,,,,,,,,,,,,
Au,,Equatorial Guinea,0.0002,0.0001945525291828794,0.0001945525291828794,3.90625e-05,3.9525691699604744e-05,3.937007874015748e-05,6.198347107438017e-05,8.097165991902834e-05,8.438818565400843e-05,8.510638297872341e-05,,,,,,,,
